ctry_phillp_3_percent_6_11_6_11, ctry_india_1_no_6_11_6_11, ctry_vietnm_1_no_6_11_6_11, ctry_india_3_percent_6_11_6_11, area_code, ctry_lebnon_1_no_6_11_6_11, ctry_phillp_1_no_6_11_6_11, ctry_greece_3_percent_6_11_6_11, ctry_germny_3_percent_6_11_6_11, ctry_greece_1_no_6_11_6_11, ctry_china_1_no_6_11_6_11, ctry_srilnk_3_percent_6_11_6_11, ctry_malay_3_percent_6_11_6_11, ctry_lebnon_3_percent_6_11_6_11, ctry_germny_1_no_6_11_6_11, ctry_italy_1_no_6_11_6_11, ctry_vietnm_2_denom_6_11_6_11, ctry_vietnm_3_percent_6_11_6_11, area_name, ctry_srilnk_1_no_6_11_6_11, ctry_china_3_percent_6_11_6_11, ctry_italy_3_percent_6_11_6_11, ctry_malay_1_no_6_11_6_11
0.509253508880884,23.0,0.0,0.285678797664886,102011036,3.0,41.0,0.074524903738666,0.310520432244442,6.0,27.0,0.0993665383182213,0.173891442056887,0.037262451869333,25.0,10.0,8051.0,0.0,"Niagara Park - Lisarow",8.0,0.335362066823997,0.124208172897777,14.0
0.411848566450182,24.0,10.0,0.380167907492476,102011037,4.0,26.0,0.110882306351972,0.586092190717567,7.0,36.0,0.095041976873119,0.158403294788532,0.0633613179154126,37.0,14.0,6313.0,0.158403294788532,"Point Clare - Koolewong",6.0,0.570251861238714,0.221764612703944,10.0
0.739455217686562,16.0,7.0,0.120727382479439,102011042,4.0,98.0,0.113181921074474,0.339545763223421,15.0,57.0,0.0226363842148947,0.0754546140496491,0.0301818456198597,45.0,35.0,13253.0,0.0528182298347544,"Woy Woy - Blackwall",3.0,0.430091300083,0.264091149173772,10.0
0.607685433422699,37.0,9.0,0.33065236818588,102011043,5.0,68.0,0.0714924039320822,0.554066130473637,8.0,35.0,0.125111706881144,0.160857908847185,0.0446827524575514,62.0,27.0,11190.0,0.0804289544235925,"Wyoming",14.0,0.31277926720286,0.241286863270777,18.0
0.261939286215445,26.0,3.0,0.121614668600028,102021044,4.0,56.0,0.145002104869264,0.285326722484681,31.0,29.0,0.0,0.0935497450769447,0.0187099490153889,61.0,57.0,21379.0,0.0140324617615417,"Bateau Bay - Killarney Vale",0.0,0.13564713036157,0.266616773469292,20.0
0.361713967723984,12.0,3.0,0.111296605453534,102021045,15.0,39.0,0.0556483027267668,0.287516230754962,6.0,7.0,0.0278241513633834,0.046373585605639,0.139120756816917,31.0,33.0,10782.0,0.0278241513633834,"Blue Haven - San Remo",3.0,0.0649230198478946,0.306065664997218,5.0
0.234165923282783,5.0,4.0,0.0557537912578055,102021046,0.0,21.0,0.0892060660124888,0.379125780553078,8.0,13.0,0.0334522747546833,0.10035682426405,0.0,34.0,19.0,8968.0,0.0446030330062444,"Budgewoi - Buff Point - Halekulani",3.0,0.144959857270294,0.211864406779661,9.0
0.241105173986707,29.0,3.0,0.188974325557148,102021047,8.0,37.0,0.0977453408054216,0.332334158738433,15.0,22.0,0.0,0.0716799165906425,0.0521308484295582,51.0,19.0,15346.0,0.0195490681610843,"Chittaway Bay - Tumbi Umbi",0.0,0.143359833181285,0.123810765020201,11.0
0.546500943076849,33.0,12.0,0.159597620544566,102021048,12.0,113.0,0.0677080814431494,0.309522658025826,14.0,26.0,0.0145088745949606,0.0870532475697635,0.0580354983798423,64.0,61.0,20677.0,0.0580354983798423,"Gorokan - Kanwal - Charmhaven",3.0,0.125743579822992,0.295013783430865,18.0
0.0996677740863787,3.0,0.0,0.0996677740863787,102021049,3.0,3.0,0.0,0.26578073089701,0.0,0.0,0.0,0.0996677740863787,0.0996677740863787,8.0,8.0,3010.0,0.0,"Jilliby - Yarramalong",0.0,0.0,0.26578073089701,3.0
0.208664546899841,6.0,0.0,0.0596184419713831,102021050,6.0,21.0,0.0,0.397456279809221,0.0,7.0,0.0,0.0993640699523052,0.0596184419713831,40.0,23.0,10064.0,0.0,"Lake Munmorah - Mannering Park",0.0,0.0695548489666137,0.228537360890302,10.0
0.292153589315526,15.0,4.0,0.313021702838063,102021051,0.0,14.0,0.0,0.438230383973289,0.0,11.0,0.0,0.146076794657763,0.0,21.0,12.0,4792.0,0.0834724540901503,"Ourimbah - Fountaindale",0.0,0.229549248747913,0.250417362270451,7.0
0.203703703703704,0.0,0.0,0.0,102021052,0.0,11.0,0.240740740740741,0.444444444444444,13.0,5.0,0.0,0.0555555555555556,0.0,24.0,23.0,5400.0,0.0,"Summerland Point - Gwandalan",0.0,0.0925925925925926,0.425925925925926,3.0
0.443268749553156,31.0,8.0,0.221634374776578,102021053,13.0,62.0,0.228783870737113,0.307428326302996,32.0,37.0,0.0500464717237435,0.064345463644813,0.0929434474869522,43.0,67.0,13987.0,0.0571959676842783,"The Entrance",7.0,0.264531350539787,0.47901622935583,9.0
0.333296300411065,13.0,20.0,0.144428396844795,102021054,3.0,30.0,0.0777691367625819,0.255527163648483,7.0,11.0,0.0,0.0333296300411065,0.0333296300411065,23.0,19.0,9001.0,0.222197533607377,"Toukley - Norah Head",0.0,0.122208643484057,0.211087656927008,3.0
1.05263157894737,69.0,3.0,1.37040714995035,102021055,3.0,53.0,0.119165839126117,0.397219463753724,6.0,30.0,0.099304865938431,0.099304865938431,0.0595829195630586,20.0,13.0,5035.0,0.0595829195630586,"Tuggerah - Kangy Angy",5.0,0.595829195630586,0.258192651439921,5.0
0.932172206549736,40.0,4.0,0.490616950815651,102021057,3.0,76.0,0.110388813933521,0.282104746718999,9.0,67.0,0.0735925426223476,0.134919661474304,0.0367962713111738,23.0,12.0,8153.0,0.0490616950815651,"Wyong",6.0,0.821783392616215,0.147185085244695,11.0
0.308897106808788,49.0,40.0,0.213182510332826,103011058,24.0,71.0,0.0391559712856211,0.304546443332608,9.0,86.0,0.108766586904503,0.143571894713944,0.104415923428323,70.0,24.0,22985.0,0.174026539047205,"Bathurst",25.0,0.37415705895149,0.104415923428323,33.0
0.168456517161508,8.0,3.0,0.0842282585807538,103011059,10.0,16.0,0.0631711939355654,0.263213308064856,6.0,27.0,0.105285323225942,0.0315855969677827,0.105285323225942,25.0,20.0,9498.0,0.0315855969677827,"Bathurst - East",10.0,0.284270372710044,0.210570646451885,3.0
0.0907441016333938,8.0,0.0,0.120992135511192,103011060,10.0,6.0,0.0,0.347852389594676,0.0,4.0,0.0,0.0,0.15124016938899,23.0,9.0,6612.0,0.0,"Bathurst Region",0.0,0.0604960677555959,0.136116152450091,0.0
0.179372197309417,3.0,7.0,0.0672645739910314,103011061,3.0,8.0,0.0,0.493273542600897,0.0,6.0,0.112107623318386,0.0,0.0672645739910314,22.0,17.0,4460.0,0.15695067264574,"Oberon",5.0,0.134529147982063,0.381165919282511,0.0
0.159605339524086,4.0,0.0,0.0580383052814858,103021062,7.0,11.0,0.0435287289611143,0.130586186883343,3.0,4.0,0.0435287289611143,0.0435287289611143,0.1015670342426,9.0,0.0,6892.0,0.0,"Condobolin",3.0,0.0580383052814858,0.0,3.0
0.100829038763164,9.0,0.0,0.100829038763164,103021063,0.0,9.0,0.0336096795877213,0.324893569347972,3.0,7.0,0.0672193591754425,0.0896258122339234,0.0,29.0,13.0,8926.0,0.0,"Cowra",6.0,0.0784225857046829,0.145641944880125,8.0
0.205645915124322,4.0,0.0,0.0747803327724808,103021064,4.0,11.0,0.0,0.130865582351841,0.0,6.0,0.0,0.0560852495793606,0.0747803327724808,7.0,0.0,5349.0,0.0,"Cowra Region",0.0,0.112170499158721,0.0,3.0
0.265197878416973,7.0,6.0,0.0713994288045696,103021065,0.0,26.0,0.0407996736026112,0.173398612811098,4.0,14.0,0.0713994288045696,0.0407996736026112,0.0,17.0,15.0,9804.0,0.0611995104039168,"Forbes",7.0,0.142798857609139,0.152998776009792,4.0
0.246778173841514,4.0,0.0,0.109679188374006,103021066,0.0,9.0,0.0,0.35645736221552,0.0,3.0,0.0822593912805045,0.0,0.0,13.0,3.0,3647.0,0.0,"Grenfell",3.0,0.0822593912805045,0.0822593912805045,0.0
0.381606563632895,10.0,9.0,0.0954016409082236,103031072,0.0,40.0,0.0954016409082236,0.257584430452204,10.0,20.0,0.0572409845449342,0.0667811486357565,0.0,27.0,11.0,10482.0,0.0858614768174013,"Mudgee",6.0,0.190803281816447,0.104941804999046,7.0
0.0896860986547085,6.0,0.0,0.179372197309417,103031073,0.0,3.0,0.0,0.38863976083707,0.0,12.0,0.0896860986547085,0.0,0.0,13.0,13.0,3345.0,0.0,"Mudgee Region - East",3.0,0.358744394618834,0.38863976083707,0.0
0.271356783919598,13.0,5.0,0.130653266331658,103031074,4.0,27.0,0.120603015075377,0.482412060301508,12.0,3.0,0.0,0.0301507537688442,0.0402010050251256,48.0,16.0,9950.0,0.050251256281407,"Mudgee Region - West",0.0,0.0301507537688442,0.160804020100503,3.0
0.0,0.0,0.0,0.0,103031075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wollangambe - Wollemi",0.0,0.0,0.0,0.0
