male_spks_aus_indig_lang_spks_eng_well, male_spks_cl_canton_tot, male_spks_russian_all_eng_profic, male_spks_indo_aryan_lang_tot_spks_eng_well, male_spks_macedon_all_eng_profic, male_spks_french_eng_profic_notstated, male_spks_indo_aryan_lang_oth_tot, male_spks_samoan_spks_eng_notwell, male_spks_indo_aryan_lang_oth_eng_profic_notstated, male_spks_cl_canton_spks_eng_well, male_spks_russian_spks_eng_notwell, male_spks_indo_aryan_lang_tot_eng_profic_notstated, male_spks_polish_eng_profic_notstated, male_spks_arabic_spks_eng_notwell, male_spks_serbian_spks_eng_notwell, male_spks_macedon_eng_profic_notstated, male_spks_arabic_eng_profic_notstated, male_spks_russian_tot, male_spks_french_all_eng_profic, male_spks_indo_aryan_lang_tot_spks_eng_notwell, male_spks_korean_eng_profic_notstated, male_spks_french_spks_eng_notwell, male_spks_indo_aryan_lang_bengali_spks_eng_well, male_spks_se_asia_austronesia_lang_filipin_eng_profic_notstated, male_spks_samoan_tot, male_spks_cl_tot_spks_eng_notwell, male_spks_cl_tot_spks_eng_well, male_spks_indo_aryan_lang_punjabi_spks_eng_notwell, male_spks_croatian_tot, male_spks_german_all_eng_profic, male_spks_indo_aryan_lang_punjabi_all_eng_profic, male_spks_aus_indig_lang_spks_eng_notwell, male_spks_cl_oth_spks_eng_well, male_spks_se_asia_austronesia_lang_tagalog_spks_eng_well, male_spks_se_asia_austronesia_lang_tagalog_spks_eng_notwell, male_spks_indo_aryan_lang_hindi_eng_profic_notstated, male_spks_cl_mandarin_spks_eng_notwell, male_spks_french_tot, male_spks_se_asia_austronesia_lang_oth_spks_eng_well, male_spks_se_asia_austronesia_lang_filipin_tot, male_spks_arabic_tot, male_spks_cl_oth_eng_profic_notstated, lga_code_2016, male_spks_indo_aryan_lang_oth_all_eng_profic, male_spks_cl_mandarin_eng_profic_notstated, male_spks_indo_aryan_lang_sinhal_tot, male_spks_korean_all_eng_profic, male_spks_cl_mandarin_all_eng_profic, male_spks_german_tot, male_spks_se_asia_austronesia_lang_indon_spks_eng_well, male_spks_persian_ed_spks_eng_notwell, male_spks_italian_eng_profic_notstated, male_spks_serbian_eng_profic_notstated, male_spks_cl_tot_tot, male_spks_indo_aryan_lang_tot_all_eng_profic, male_spks_se_asia_austronesia_lang_indon_all_eng_profic, male_spks_persian_ed_all_eng_profic, male_spks_indo_aryan_lang_urdu_eng_profic_notstated, male_spks_korean_spks_eng_notwell, male_spks_cl_mandarin_spks_eng_well, male_spks_aus_indig_lang_all_eng_profic, male_spks_indo_aryan_lang_oth_spks_eng_well, male_spks_maltese_all_eng_profic, male_spks_se_asia_austronesia_lang_indon_tot, male_spks_italian_all_eng_profic, male_spks_indo_aryan_lang_sinhal_all_eng_profic, male_spks_cl_oth_all_eng_profic, male_spks_maltese_eng_profic_notstated, male_spks_indo_aryan_lang_bengali_eng_profic_notstated, male_spks_indo_aryan_lang_punjabi_tot, male_spks_japan_all_eng_profic, male_spks_dutch_eng_profic_notstated, male_spks_indo_aryan_lang_sinhal_spks_eng_well, male_spks_se_asia_austronesia_lang_filipin_spks_eng_notwell, male_spks_samoan_spks_eng_well, male_spks_polish_tot, male_spks_serbian_tot, male_spks_indo_aryan_lang_urdu_all_eng_profic, male_spks_greek_eng_profic_notstated, male_spks_indo_aryan_lang_sinhal_spks_eng_notwell, male_spks_persian_ed_spks_eng_well, male_spks_korean_tot, male_spks_arabic_all_eng_profic, male_spks_afrikaans_tot, male_spks_french_spks_eng_well, male_spks_russian_eng_profic_notstated, male_spks_dutch_spks_eng_notwell, male_spks_indo_aryan_lang_bengali_spks_eng_notwell, male_spks_cl_tot_all_eng_profic, male_spks_indo_aryan_lang_hindi_tot, male_spks_korean_spks_eng_well, male_spks_japan_spks_eng_notwell, male_spks_afrikaans_all_eng_profic, male_spks_croatian_eng_profic_notstated, male_spks_cl_canton_all_eng_profic, male_spks_se_asia_austronesia_lang_tagalog_eng_profic_notstated, male_spks_persian_ed_tot, male_spks_italian_tot, male_spks_dutch_all_eng_profic, male_spks_se_asia_austronesia_lang_filipin_spks_eng_well, male_spks_macedon_spks_eng_notwell, male_spks_samoan_eng_profic_notstated, male_spks_maltese_spks_eng_well, male_spks_cl_oth_spks_eng_notwell, male_spks_indo_aryan_lang_bengali_tot, male_spks_indo_aryan_lang_hindi_spks_eng_well, male_spks_persian_ed_eng_profic_notstated, male_spks_se_asia_austronesia_lang_indon_eng_profic_notstated, lga_name_2016, male_spks_italian_spks_eng_notwell, male_spks_japan_spks_eng_well, male_spks_indo_aryan_lang_urdu_tot, male_spks_indo_aryan_lang_sinhal_eng_profic_notstated, male_spks_polish_spks_eng_notwell, male_spks_aus_indig_lang_tot, male_spks_indo_aryan_lang_punjabi_spks_eng_well, male_spks_samoan_all_eng_profic, male_spks_aus_indig_lang_eng_profic_notstated, male_spks_greek_spks_eng_notwell, male_spks_russian_spks_eng_well, male_spks_german_spks_eng_notwell, male_spks_japan_eng_profic_notstated, male_spks_serbian_all_eng_profic, male_spks_greek_all_eng_profic, male_spks_dutch_spks_eng_well, male_spks_indo_aryan_lang_hindi_spks_eng_notwell, male_spks_german_spks_eng_well, male_spks_se_asia_austronesia_lang_indon_spks_eng_notwell, male_spks_eng_only_tot, male_spks_se_asia_austronesia_lang_filipin_all_eng_profic, male_spks_macedon_tot, male_spks_dutch_tot, male_spks_serbian_spks_eng_well, male_spks_polish_spks_eng_well, male_spks_croatian_all_eng_profic, male_spks_afrikaans_spks_eng_notwell, male_spks_macedon_spks_eng_well, male_spks_japan_tot, male_spks_maltese_tot, male_spks_afrikaans_eng_profic_notstated, male_spks_indo_aryan_lang_hindi_all_eng_profic, male_spks_se_asia_austronesia_lang_tagalog_all_eng_profic, male_spks_indo_aryan_lang_urdu_spks_eng_notwell, male_spks_greek_tot, male_spks_indo_aryan_lang_oth_spks_eng_notwell, male_spks_cl_canton_spks_eng_notwell, male_spks_maltese_spks_eng_notwell, male_spks_croatian_spks_eng_notwell, male_spks_german_eng_profic_notstated, male_spks_indo_aryan_lang_bengali_all_eng_profic, male_spks_indo_aryan_lang_punjabi_eng_profic_notstated, male_spks_italian_spks_eng_well, male_spks_cl_tot_eng_profic_notstated, male_spks_indo_aryan_lang_urdu_spks_eng_well, male_spks_cl_mandarin_tot, male_spks_afrikaans_spks_eng_well, male_spks_cl_oth_tot, male_spks_cl_canton_eng_profic_notstated, male_spks_greek_spks_eng_well, male_spks_polish_all_eng_profic, male_spks_indo_aryan_lang_tot_tot, male_spks_se_asia_austronesia_lang_tagalog_tot, male_spks_croatian_spks_eng_well, male_spks_arabic_spks_eng_well
0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,7,0,0,0,4,0,0,0,6,0,0,6,0,"10850",0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,6,0,0,0,3,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,"Blayney (A)",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3299,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,4,0,6
10,54,63,77,5,0,6,0,0,41,0,3,0,5,0,0,0,63,101,0,0,0,0,0,4,38,134,0,33,192,14,0,6,24,0,0,19,105,13,19,70,0,"10900",6,0,9,42,103,197,36,0,3,0,176,77,36,13,0,8,85,10,6,20,35,141,9,8,0,3,14,51,0,9,0,4,81,9,3,0,0,17,42,70,21,101,0,3,0,170,38,33,6,21,0,54,0,13,141,76,19,0,0,20,6,7,38,0,0,"Blue Mountains (C)",7,46,3,0,3,10,14,4,0,14,63,4,0,11,118,71,0,187,0,33240,19,5,76,9,83,33,4,5,51,20,0,38,24,0,118,0,12,0,3,0,0,0,131,0,3,103,21,8,0,105,86,78,24,26,59
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"10950",0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,"Bogan (A)",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,13,0,0,0
8,610,249,1230,40,0,80,0,0,488,49,16,0,37,14,0,3,249,109,61,0,6,789,0,12,396,1603,3,130,48,48,0,99,202,8,3,241,107,65,142,376,0,"11100",80,15,39,68,1256,48,834,11,3,0,2014,1298,933,75,0,18,1018,8,74,69,940,267,39,128,9,13,48,71,0,39,7,12,63,124,102,4,0,64,71,372,14,105,3,0,40,2000,199,53,14,9,0,610,0,73,273,15,138,9,0,67,27,843,188,0,7,"Botany Bay (C)",23,53,104,0,5,6,49,12,0,164,195,0,0,124,969,15,9,48,96,11780,142,40,15,103,57,128,0,36,76,77,0,196,211,7,977,3,125,0,24,0,830,0,245,12,93,1270,9,127,0,808,58,1311,211,108,336
0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"11150",10,0,0,0,3,0,0,0,0,0,3,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bourke (A)",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"11200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brewarrina (A)",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,3,20,0,0,6,0,0,3,0,0,0,0,0,0,0,3,3,4,0,0,8,0,0,0,8,0,6,9,0,0,0,10,0,0,0,3,0,17,7,0,"11250",6,0,3,4,4,12,0,0,0,0,8,23,0,0,0,0,4,14,3,3,0,18,3,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,4,3,4,3,0,0,0,8,6,0,0,5,0,3,0,0,17,0,17,0,0,3,0,4,6,0,0,"Broken Hill (C)",0,4,3,0,0,14,0,0,0,3,3,0,0,0,7,0,0,11,0,7659,17,0,0,0,0,6,0,0,4,3,0,6,11,0,7,3,0,0,0,0,4,0,18,0,3,4,5,0,0,5,0,23,13,6,3
0,10,3,28,0,0,0,0,0,8,0,0,0,14,3,0,0,3,5,0,0,0,6,0,6,8,19,0,7,3,12,0,0,11,0,0,9,5,0,8,112,0,"13910",0,0,0,0,17,3,0,0,0,0,22,28,0,3,0,0,10,0,0,8,0,22,0,0,0,0,12,0,0,0,0,6,0,14,0,0,0,3,0,110,3,5,0,0,0,22,6,0,0,3,0,10,0,3,22,14,8,0,0,8,0,9,6,0,0,"Hilltops (A)",3,0,0,0,0,0,12,6,0,0,3,0,0,18,3,14,0,3,0,8150,8,0,14,14,0,7,0,0,0,8,0,6,10,0,3,0,0,0,0,0,9,0,20,0,0,17,3,0,0,5,0,29,10,3,98
0,2628,344,3261,14,4,921,0,3,2207,35,18,0,57,3,0,3,346,198,103,16,8,149,0,10,1564,5970,12,95,226,301,0,178,374,4,10,1129,203,48,209,676,0,"14000",915,29,540,1558,4718,227,250,95,9,0,7577,3367,264,888,3,376,3588,3,871,18,266,503,535,207,0,0,301,324,0,527,5,9,193,54,302,0,11,791,1574,673,263,190,0,3,7,7536,1172,1185,26,263,0,2605,0,893,516,118,198,0,0,18,34,154,1138,3,3,"Hornsby (A)",33,294,306,3,13,3,286,10,0,19,307,5,3,54,186,113,21,217,14,46258,203,14,118,46,179,92,4,14,320,18,0,1158,376,10,182,41,402,0,3,4,154,0,470,46,294,4740,263,211,20,168,191,3383,381,81,619
0,158,26,46,9,0,10,0,0,130,19,0,0,4,0,0,0,26,39,0,0,3,0,0,0,95,275,0,15,32,0,0,7,8,0,0,56,39,3,3,57,0,"14100",10,0,7,28,202,32,11,6,0,0,368,48,11,22,0,10,138,0,10,3,11,134,7,12,0,0,0,22,0,7,0,0,17,24,6,5,0,16,31,57,9,41,0,0,0,368,20,21,3,9,0,158,0,22,130,22,3,0,0,3,4,0,18,0,0,"Hunters Hill (A)",7,16,10,0,0,0,0,0,0,15,6,0,0,22,132,22,0,32,0,5370,3,9,22,21,16,10,0,10,20,3,0,20,8,0,138,0,27,0,0,0,0,0,125,0,6,202,9,12,0,118,17,49,8,10,57
