dths_rti_0_74_1_no_1_08_12_12, dths_extl_0_74_3_lci_1_08_12_12, dth_bst_0_74_4_uci_1_08_12_12, dths_isch_0_74_4_uci_1_08_12_12, dths_resp_0_74_1_no_1_08_12_12, dths_colo_0_74_3_lci_1_08_12_12, dths_suic_0_74_2_rate_1_08_12_12, dths_lung_0_74_4_uci_1_08_12_12, dths_f_0_74_4_uci_1_08_12_12, dths_m_0_74_3_lci_1_08_12_12, dths_colo_0_74_1_no_1_08_12_12, dths_cir_0_74_5_sig_1_08_12_12, dths_colo_0_74_4_uci_1_08_12_12, dths_m_0_74_4_uci_1_08_12_12, dths_lung_0_74_2_rate_1_08_12_12, dth_cop_0_74_1_no_1_08_12_12, dth_cop_0_74_3_lci_1_08_12_12, dths_tot_0_74_3_lci_1_08_12_12, dths_suic_0_74_1_no_1_08_12_12, dths_tot_0_74_4_uci_1_08_12_12, dths_lung_0_74_3_lci_1_08_12_12, dths_resp_0_74_4_uci_1_08_12_12, dths_canc_0_74_1_no_1_08_12_12, dths_extl_0_74_4_uci_1_08_12_12, dths_colo_0_74_5_sig_1_08_12_12, dths_cir_0_74_2_rate_1_08_12_12, dths_f_0_74_2_rate_1_08_12_12, dths_f_0_74_5_sig_1_08_12_12, dths_canc_0_74_2_rate_1_08_12_12, dths_suic_0_74_4_uci_1_08_12_12, dths_rti_0_74_2_rate_1_08_12_12, dths_lung_0_74_1_no_1_08_12_12, dth_dia_0_74_1_no_1_08_12_12, dths_cerb_0_74_4_uci_1_08_12_12, dths_cir_0_74_3_lci_1_08_12_12, dths_resp_0_74_2_rate_1_08_12_12, dths_extl_0_74_5_sig_1_08_12_12, dths_cerb_0_74_3_lci_1_08_12_12, dths_resp_0_74_5_sig_1_08_12_12, dths_isch_0_74_5_sig_1_08_12_12, dths_cir_0_74_4_uci_1_08_12_12, dths_rti_0_74_3_lci_1_08_12_12, dths_colo_0_74_2_rate_1_08_12_12, area_code, dths_isch_0_74_3_lci_1_08_12_12, dths_canc_0_74_3_lci_1_08_12_12, dths_f_0_74_1_no_1_08_12_12, dth_cop_0_74_4_uci_1_08_12_12, dth_bst_0_74_5_sig_1_08_12_12, dths_m_0_74_1_no_1_08_12_12, dth_bst_0_74_1_no_1_08_12_12, dths_tot_0_74_2_rate_1_08_12_12, dths_extl_0_74_2_rate_1_08_12_12, dths_rti_0_74_4_uci_1_08_12_12, dths_m_0_74_2_rate_1_08_12_12, dth_bst_0_74_2_rate_1_08_12_12, dths_cerb_0_74_1_no_1_08_12_12, dths_suic_0_74_5_sig_1_08_12_12, area_name, dths_f_0_74_3_lci_1_08_12_12, dth_bst_0_74_3_lci_1_08_12_12, dths_canc_0_74_5_sig_1_08_12_12, dths_lung_0_74_5_sig_1_08_12_12, dth_dia_0_74_3_lci_1_08_12_12, dths_extl_0_74_1_no_1_08_12_12, dths_rti_0_74_5_sig_1_08_12_12, dth_dia_0_74_2_rate_1_08_12_12, dths_tot_0_74_5_sig_1_08_12_12, dths_isch_0_74_2_rate_1_08_12_12, dths_tot_0_74_1_no_1_08_12_12, dth_dia_0_74_5_sig_1_08_12_12, dths_isch_0_74_1_no_1_08_12_12, dth_cop_0_74_2_rate_1_08_12_12, dths_suic_0_74_3_lci_1_08_12_12, dths_cerb_0_74_5_sig_1_08_12_12, dths_m_0_74_5_sig_1_08_12_12, dths_canc_0_74_4_uci_1_08_12_12, dth_dia_0_74_4_uci_1_08_12_12, dth_cop_0_74_5_sig_1_08_12_12, dths_cerb_0_74_2_rate_1_08_12_12, dths_cir_0_74_1_no_1_08_12_12, dths_resp_0_74_3_lci_1_08_12_12
28.0,23.7830326689892,31.5563346456322,53.1791364377194,86.2365024,7.11276294060189,10.1553687829987,37.7619910686989,284.226705423907,395.720977687321,38.6182512,2.0,13.6665197338833,453.724795963782,31.9580419776155,45.6182512,9.26336334220163,323.733946644701,46.6182512,360.373882512988,26.154092886532,28.6829261617253,512.9460096,33.5731640840786,3.0,82.3082156720244,261.636861328619,2.0,137.346066866575,13.0706052068708,5.80762899162426,116.4730048,40.0,19.5324538947088,73.0930500509548,23.6841061168662,3.0,11.4810814141027,2.0,2.0,91.523381293094,3.65645310899693,10.3896413372426,105530753,39.3322152948982,125.460046482192,515.3277584,16.8377086345285,2.0,823.8920192,48.6182512,342.053914578845,28.6780983765339,7.95880487425158,424.722886825551,24.6322733959615,57.0,3.0,"Blacktown (C) - South-West",239.047017233332,17.7082121462909,2.0,2.0,7.54660364088866,131.8547536,3.0,10.9355727455352,2.0,46.2556758663088,1339.2197776,2.0,171.4730048,13.0505359883651,7.2401323591265,2.0,2.0,149.232087250958,14.3245418501817,2.0,15.5067676544057,306.4730048,18.685286072007
null,10.0342027949242,null,14.942234876053,8.2704835,0.89478464079963,10.3218782693127,32.879926155228,163.030823606574,181.720186387479,5.0163868,1.0,13.4338976186322,285.055049259963,21.9611807659709,null,null,147.052351655856,6.2540967,210.427639154701,11.0424353767138,19.8073257180806,53.622901,33.4074483708672,3.0,28.7267767783937,125.794848364824,1.0,76.5611829688495,18.4115799802926,null,15.540967,null,14.4734626277367,16.1470146340682,11.7792851681879,3.0,1.30035406948787,3.0,2.0,41.3065389227192,null,7.16434112971592,105554100,1.50940173606228,56.0689372975684,43.8442241,null,3.0,78.3851911,null,178.739995405278,21.7208255828957,null,233.387617823721,null,5.5081934,3.0,"Hunters Hill (A)",88.5588731230727,null,1.0,3.0,null,13.2704835,3.0,null,2.0,8.22581830605766,122.2294152,3.0,5.7622901,null,2.23217655833281,3.0,1.0,97.0534286401305,null,3.0,7.88690834861229,20.0327736,3.75124461829519
null,13.5459360208345,33.9546864271628,17.6886699983257,10.2383306,3.1640140225336,12.3590459364178,20.5674239489622,135.757446593064,153.92999355204,11.1550066,2.0,12.1522266478002,217.281163855313,14.3829912309923,4.8116664,0.361934995999549,127.835493067487,19.3933372,167.084686864647,8.19855851302235,11.523736054575,105.6650078,27.8537123430853,3.0,20.869253834541,111.95642504352,2.0,72.559556539704,17.859705197973,null,20.7783394,null,null,13.4405982327184,7.14628168536541,1.0,null,1.0,2.0,28.2979094363635,null,7.65812033516689,105554700,6.40311129293454,58.7243675365445,85.000013,6.43677353677663,3.0,131.900032,17.8533284,147.460089966067,20.6998241819599,null,185.605578703676,23.1951483124735,null,3.0,"Lane Cove (A)",88.1554034939755,12.4356101977842,2.0,3.0,null,32.1633416,3.0,null,2.0,12.0458906456301,216.900045,3.0,17.5066818,3.39935426638809,6.85838667486261,3.0,2.0,86.3947455428635,null,3.0,null,30.3183482,2.76882731615586
null,10.4533362809714,17.2091024561309,17.5549074071753,8.0,5.43428890697358,5.77718704886617,12.434048469694,123.528476202159,160.256433508335,16.0,2.0,15.8766479831189,225.295098874729,7.94100303474388,null,null,125.167938533126,8.0,164.002681579691,3.44795759979377,9.05847480037312,109.0,24.3959576645674,3.0,20.0964611804386,101.093229873483,2.0,72.6504846940703,9.78057342453381,null,12.0,null,6.30398817722192,12.9050349055972,5.35065798575001,2.0,0.414752400485468,2.0,2.0,27.2878874552799,null,10.6554684450462,105555350,6.46040096912992,59.0115220947589,78.0,null,3.0,135.0,8.0,144.585310056409,17.4246469727694,null,192.775766191532,10.1650690114735,5.0,1.0,"Mosman (A)",78.6579835448067,3.12103556681621,2.0,2.0,null,24.0,3.0,null,2.0,12.0076541881526,213.0,3.0,18.0,null,1.77380067319853,1.0,2.0,86.2894472933816,null,3.0,3.3593702888537,30.0,1.6428411711269
null,12.4360274790259,30.4089085102152,14.6469375678478,15.2996202,3.51542495208167,9.3429440851746,17.1945699433466,147.669836679328,137.429198683771,19.0,2.0,9.25992112990764,178.041813217416,13.05875851747,9.1498101,1.10933425868303,129.485792513526,33.2996202,156.444631497461,8.92294709159345,7.81975040891329,224.7977212,21.0255658839608,3.0,22.3303567889934,129.708753062925,2.0,75.9178425614675,12.5163102070376,null,38.2996202,6.0,5.55841645205284,16.9551371693697,5.20938141320558,2.0,1.32415396834656,2.0,2.0,27.7055764086172,null,6.38767304099465,105555950,7.12198457313916,65.9934490316364,200.3482909,5.1930341244401,3.0,231.7977212,35.2996202,142.965212005493,16.7307966814934,null,157.735505950593,22.8657072678337,10.1498101,3.0,"North Sydney (A)",111.747669446521,15.3225060254522,2.0,2.0,0.405641527705923,58.2996202,3.0,2.02989904489722,2.0,10.8844610704935,432.1460121,2.0,32.1498101,3.15118419156156,6.16957796331164,2.0,2.0,85.8422360912987,3.65415656208851,2.0,3.4412852101997,66.2996202,2.59901241749788
15.5753306,13.9745180912159,22.5078306367376,19.2023824314448,41.6148992,8.6159820857043,6.7063748988713,17.3228786939734,147.339695356381,208.491516297127,54.5278505,2.0,14.8425302024395,247.495438937229,13.9156233727569,18.1044408,2.11741105173919,166.970073694999,34.6872414,191.097610436766,10.5083680515404,11.663226629035,398.483111,21.2338573832072,3.0,31.4429222067591,132.811485562716,2.0,85.7814924179075,8.93819414102892,3.00663216253897,64.0778775,14.0186518,9.8934924556149,26.3620887263146,8.94535361750343,2.0,4.95930760885234,2.0,2.0,36.5237556872036,1.51343301476096,11.7292561440719,105556700,12.0251502217043,77.3589208589151,321.0400442,5.73418648161555,3.0,525.049691,41.3585375,179.033842065883,17.6041877372115,4.49983131031698,227.993477617178,17.2504083211254,34.8095158,2.0,"Ryde (C)",118.283275769052,11.9929860055132,2.0,2.0,1.43354531442728,90.3670128,2.0,3.00838508534298,2.0,15.6137663265746,846.0897352,2.0,72.7232853,3.92579876667737,4.47455565671368,3.0,2.0,94.2040639768999,4.58322485625869,2.0,7.42640003223362,147.1255238,6.22748060597188
null,12.188954575345,25.9330598956419,13.8327826822596,18.4060939,5.08255557092184,9.49485300593816,14.3209287211402,160.130326880976,151.264566984373,24.8266312,2.0,11.6740333027486,193.488461632601,10.5870895140511,8.00122,0.859931934446584,142.304674523195,32.2515216,170.443170850207,6.85325030696209,9.19319240187789,230.4098945,20.8923807775462,3.0,22.9688029293143,141.382213231443,2.0,77.7689573257488,12.7717984597472,null,30.8854611,11.6151425,9.67693875389288,17.5195547286887,6.31031445373355,2.0,3.76357947827664,2.0,2.0,28.4180511299399,null,8.37829443683523,105558250,6.56082286396329,67.7271522922453,218.4673494,4.74062172403754,3.0,256.1012772,29.8849344,156.373922686701,16.5406676764456,null,172.376514308487,19.089008186373,19.8461212,3.0,"Willoughby (C)",122.63409958191,12.2449564771041,2.0,2.0,1.6799952179736,55.5006033,3.0,3.95386557548893,2.0,10.1968027731114,474.5686266,3.0,30.2132352,2.80027682924206,6.21790755212916,3.0,2.0,87.8107623592523,6.22773593300425,2.0,6.72025911608476,68.2520479,3.42743650558922
9.4831961,10.9382867534836,21.9208632204204,14.8660171934586,19.8855642,7.0993488166459,6.5213351607751,13.756604922783,162.183909621908,169.856387206163,34.7134288,2.0,14.1773727100768,212.355838683032,10.2714935709698,8.0384412,0.791742190288299,153.467392635644,20.9038284,181.684494395517,6.78638221915656,9.05976821029278,272.8737392,19.5062709148937,3.0,28.9008941862003,143.667026693952,2.0,83.5239791095906,9.31696506055081,2.98689861230573,33.3692175,7.7982096,10.0342576824976,23.0449133240452,6.29356609031155,2.0,4.19153117552767,2.0,2.0,34.7568750483553,1.08582389201178,10.6383607633614,105604001,7.59290229360296,73.6136888089216,231.254711,4.33787793653602,3.0,310.7095791,26.8919149,167.575943515581,15.2222788341887,4.88797333259967,191.106112944597,15.9082063233273,22.7737078,2.0,"Hornsby (A) - North",125.150143765997,9.89554942623417,2.0,2.0,0.724404464109343,48.5036219,1.0,2.42985301975234,2.0,11.2294597435308,541.9642901,2.0,36.6310158,2.56481006341216,3.72570526099939,3.0,2.0,93.4342694102596,4.13530157539534,2.0,7.11289442901261,93.5697362,3.52736397033032
9.2038464,14.3807079170863,22.7689885310334,18.5299930734944,34.3726097,5.30763265647901,7.89370166797795,18.1588053558764,150.460492176718,189.893422783779,34.7768829,2.0,10.5920881249857,228.650129703961,14.5777560803565,16.7554755,1.99253348468366,159.154569558531,34.5611573,183.690887118966,10.9967068048366,10.4622460654839,360.3387321,22.4296299469236,3.0,30.1738739582432,135.211333074681,2.0,82.3566328007664,10.5254396102142,2.12366759665068,63.6609195,15.4324767,7.76474916945393,25.0370244269488,7.84093902214617,2.0,3.3594206334622,2.0,2.0,35.3107234895375,0.751655530543039,7.94986039073237,105604004,11.3040862732224,73.85310413184,302.0275367,5.65379327677799,3.0,448.0223889,38.8144067,171.422728338749,18.4051689320049,3.49567966275832,209.27177624387,17.3200802735071,24.4957509,2.0,"Hornsby (A) - South",119.962173972643,11.8711720159809,2.0,2.0,1.76225369350743,80.3482291,2.0,3.51697006594003,2.0,14.9170396733584,750.0499256,1.0,65.4866406,3.82316338073082,5.26196372574175,1.0,2.0,90.8601614696928,5.27168643837262,2.0,5.56208490145807,132.5502641,5.21963197880845
null,10.6737782975276,null,52.1431165587681,23.7368876,0.915223988371167,8.76494509661892,48.3472298361727,265.518501402069,367.297327758004,5.0,3.0,13.9108566832849,508.798260487786,34.4662855486514,12.7368876,8.01437351891923,285.345517829264,4.7368876,373.004912636285,20.5853412611301,47.6370597829178,91.8426512,36.213645861983,3.0,64.3992534872284,214.953111888873,3.0,136.154327512287,16.658247318703,null,23.684438,null,15.6776291590812,45.3018849994336,33.9707935558337,3.0,1.74034618792083,2.0,3.0,83.4966219750233,null,7.41304033582803,130103550,22.9727881916265,108.308167470251,69.4213256,27.5412433308358,3.0,147.2639768,null,329.175215232774,23.4437120797553,null,438.047794122895,null,6.0,3.0,"Gunnedah (A)",164.387722375677,null,2.0,1.0,null,12.9475504,3.0,null,2.0,37.5579523751973,216.6853024,3.0,25.4737752,17.7778084248775,0.871642874534873,3.0,2.0,164.000487554324,null,2.0,8.708987673501,43.684438,20.3045273287496
8.9701682,14.4212765733751,21.0400348303613,13.1982972673137,28.0310464,5.5282580068392,7.62381647146304,13.8928861068773,110.475460162087,152.839700218094,44.974049,2.0,10.0941116596361,183.484126650673,11.1752608501497,11.0038808,0.769740076392958,123.371674376329,37.9668947,142.438752214463,8.45763559342212,6.65347275018949,403.7843934,21.8828601334732,3.0,20.8591221937281,98.9630350465237,2.0,70.0609467632919,10.0488958878405,1.80319716648535,64.9603477,null,6.85047090573216,17.1265669589346,4.85584056543966,2.0,3.19310180766436,2.0,2.0,24.5916774285217,0.62315101101368,7.81118483323766,105604500,7.90227163252855,63.2272247447078,283.8732815,2.9929638687895,3.0,462.7265517,47.9364556,132.905213295396,18.1520683534242,2.98324332195703,168.161913434384,16.3979533575836,28.9701682,2.0,"Ku-ring-gai (A)",87.4506099309605,11.7558718848058,2.0,2.0,null,90.941551,2.0,null,2.0,10.5502844499211,746.5998332,3.0,60.9818106,1.88135197259123,5.19873705508557,2.0,2.0,76.894668781876,null,2.0,5.02178635669826,119.9752636,3.05820838068983
6.5440994,11.8180027053235,22.4768261356848,18.7461094800745,20.3185393,4.05518225396629,7.73149720580205,18.5378319524229,127.607956764144,170.577056862825,24.6390228,2.0,9.34730149247802,210.540315945354,14.6278939964918,6.0621853,0.344827456510323,138.907964323564,27.9407879,164.170215322411,10.7179560405606,8.10327374290211,281.8393109,20.0608638811469,3.0,30.4722622242529,112.194792843779,2.0,76.6353816465924,10.5983167088844,1.82676888411901,53.7695027,null,9.7731023082414,24.8011497262807,5.64758781224656,2.0,4.29570051761987,2.0,2.0,36.1433747222251,0.427134080419912,6.70124187322215,105607421,10.8619225413557,67.6882338439863,203.5513328,3.03669675027687,3.0,349.3878817,31.1438472,151.539089822988,15.9394332932352,3.22640368781812,190.558686404089,16.6345607714604,25.3441208,1.0,"The Hills Shire (A) - Central",96.7816289234138,10.792295407236,2.0,2.0,null,57.4595097,2.0,null,2.0,14.8040160107151,552.9392145,3.0,54.1773053,1.6907621033936,4.86467770271968,3.0,2.0,85.5825294491985,null,2.0,7.03440141293063,110.9136536,3.19190188159102
16.1168187,11.3322880530287,24.9831106150593,16.3064327680904,13.1920525,3.40619720062484,7.89203815839608,17.3789057796286,131.34858835479,158.07793682205,15.7997633,2.0,10.0330018235424,205.729724090122,12.7756636179608,null,null,132.512526677033,20.6332136,163.282335987252,8.17242145629305,8.94143771337541,192.5747448,21.1381609217361,3.0,21.7133489768772,112.149968973998,2.0,81.6564838003375,11.2973885945589,6.20526886492195,29.5904408,5.2373084,7.05099202245598,15.7439351508656,5.80750588834186,2.0,1.66185147281858,2.0,2.0,27.6827628028888,3.17572660709898,6.71959951208364,105607423,7.4824742553228,70.1233566319137,131.0902709,null,3.0,223.9223453,21.309351,147.897431332143,16.2352244873824,9.23481112274492,181.903830456086,17.5370387740028,10.0413695,1.0,"The Hills Shire (A) - North",92.9513495932062,10.0909669329463,2.0,2.0,0.326471644968408,42.1227012,3.0,2.2742707855423,2.0,11.8944535117066,355.0126162,1.0,27.9212081,null,4.48668772223328,1.0,2.0,93.1896109687613,4.22206992611618,3.0,4.35642174763728,50.8279265,2.67357406330832
null,11.5094894210233,22.1576934945303,19.1392284081842,19.745831,4.34536094169918,7.2566820855203,16.9121635852493,152.674431147896,159.260324325859,18.2582736,2.0,11.7098378037942,209.346339751337,12.3606507233149,7.5247808,0.959577589630924,141.72444509524,14.879319,174.897556558895,7.80913786138045,12.8190021127253,163.5844065,22.8585413528883,3.0,29.1982601723363,131.102716170075,2.0,71.9533333281087,10.9439325675595,null,28.3323934,7.5908818,8.47893017808991,22.1187544077449,8.89540698630454,2.0,2.34856409341402,1.0,2.0,36.2777659369277,null,8.02759937274668,105607425,9.30565668449677,60.9268750635315,141.8947002,5.76277484223076,3.0,208.0681195,17.0572434,158.311000827068,17.1840153869558,null,184.303332038598,15.0265304763249,11.9838192,1.0,"The Hills Shire (A) - South",109.531001192254,7.89536745811954,2.0,2.0,0.976986897469854,35.2291588,3.0,3.38518797486128,2.0,14.2224425463405,349.9628197,3.0,32.1438528,3.36117621593084,3.56943160348113,3.0,2.0,82.9797915926859,5.7933890522527,1.0,5.41374713575197,65.346181,4.9718118598838
null,8.40381764229293,38.8680090211974,20.4907125999088,18.0,4.50195188438626,5.42646609814206,11.8962725973222,146.442088392277,151.915538609172,16.0,2.0,13.1527613877167,206.623502545114,7.80681356654299,9.0,1.75187519130133,133.575023354252,11.0,169.01853408581,3.71735453576383,14.5658981854724,145.0,18.5834880826103,3.0,23.6007082217742,123.812720739704,2.0,80.0048504490264,8.63330263367273,null,14.0,5.0,7.45430688598564,16.5465226669655,9.9631552758577,2.0,1.35190995442274,3.0,2.0,30.6548937765829,null,8.82735663605148,105655150,9.2663019603626,66.9825297045409,115.0,8.35509706620633,2.0,165.0,26.0,151.296778720031,13.4936528624516,null,179.269520577143,28.0759581514055,8.0,2.0,"Manly (A)",101.18335308713,17.2839072816136,2.0,2.0,0.340993364363097,27.0,3.0,2.76194417584277,2.0,14.8785072801357,280.0,3.0,27.0,5.05348612875383,2.21962956261139,1.0,2.0,93.027171193512,5.18289498732245,3.0,4.40310842020419,43.0,5.36041236624301
11.0,16.3698649915511,21.6727352040703,17.3016988583157,20.0,5.20276511685845,8.43601922448841,14.9670397236248,141.075029018693,173.36967467134,27.0,2.0,11.5049525895447,217.042380802219,11.3196116480359,8.0,0.752167681384144,145.630329646187,23.0,173.582641922191,7.6721835724469,8.93737350407543,233.0,27.460469929012,3.0,27.139458365333,123.671938657809,2.0,72.1179157982449,11.8837211714025,4.1807520553337,37.0,8.0,8.60795043215179,21.4365338789054,6.21397770048207,1.0,3.26791160647504,2.0,2.0,32.8423828517607,1.71008547517587,8.3538588532016,105656370,9.33889885323373,62.8576963647812,194.0,4.1473832694366,3.0,307.0,25.0,159.606485784189,21.9151674602816,6.65141863549153,195.20602773678,15.569493681085,19.0,3.0,"Pittwater (A)",106.268848296926,9.46625215809966,2.0,2.0,0.762082188299007,60.0,3.0,2.48206656753244,2.0,13.3202988557747,501.0,1.0,43.0,2.44977547541037,4.98831727757431,3.0,2.0,81.3781352317085,4.20205094676588,2.0,5.93793101931341,87.0,3.49058189688871
15.9999999,16.9223104440371,24.7120316257865,20.0539298989828,75.9999997,5.48233958780888,8.49676864215633,19.3783232468639,159.087071606944,199.99444971791,50.9999996,2.0,9.62999338574276,231.419889582229,16.3271307909694,40.9999999,4.17614269047834,170.483654883279,57.9999998,190.69306023457,13.2759383350749,13.6423643426665,600.9999966,23.6999902118736,3.0,30.283611565692,146.301480775349,2.0,88.9973149483896,10.6835021931489,2.42596754464347,109.9999993,15.0,8.00592078484782,26.1480915315809,11.1381931233307,2.0,4.28785733205053,1.0,2.0,34.4191315998032,1.23724344405341,7.55616648677582,105658000,13.8561522148089,81.8819735808614,502.9999971,7.86059500390373,3.0,723.9999968,67.9999997,180.588357558925,20.3111503279554,3.61469164523353,215.707169650069,19.9663350219656,41.9999999,2.0,"Warringah (A)",133.515889943754,15.2206384181446,2.0,2.0,1.08940448326034,137.9999993,2.0,2.20558397924156,2.0,16.9550410568959,1226.9999939,2.0,114.9999993,6.01836884719103,6.31003509116374,1.0,2.0,96.1126563159179,3.32176347522278,3.0,6.14688905844918,205.9999992,8.63402190399492
8.1438492,17.7208396554692,22.2482709213208,19.5651862489212,38.3012497,7.96465590233497,9.86283088317876,20.2066409914336,169.729575597978,236.993471601554,43.1896338,2.0,14.7344411519142,284.497964247818,16.1971420484878,19.1138635,2.64048797589295,190.103628288589,30.0042584,219.344467759078,12.187643105542,12.956197337364,355.0954185,28.4497995598422,3.0,34.8894440156446,152.218455830057,2.0,93.366749506953,13.3919491230908,2.70764751061599,62.6915082,12.1113787,12.7494890492995,28.9600982915643,9.83989239569228,1.0,6.54867996769507,1.0,2.0,40.8187897397249,0.847988427265183,11.3495485271246,105703101,11.6450686695913,83.6554851548616,290.2812134,6.93193421227489,3.0,462.9532484,31.043537,204.724048023833,23.0853196076557,4.5673065939668,260.745717924686,16.45850647266,37.2089688,3.0,"Gosford (C) - East",134.707336062135,10.6687420239993,3.0,1.0,1.37013742955216,71.1424263,1.0,3.13673016147916,2.0,15.6051274592562,753.2344618,1.0,59.6545421,4.78621109408392,6.33371264326675,3.0,2.0,103.078013859044,4.90332289340616,1.0,9.64908450849728,133.0107349,6.72358745402057
27.5152145,29.5263147011465,20.9953290178304,37.6097311281029,113.549047,4.66826582804063,15.8075253517376,36.9380441099714,223.756633404974,345.068032284207,35.6928977,2.0,9.2268087728332,393.108321191326,32.0726619116196,69.8539012,10.0680290238426,271.172415430634,69.9105058,300.744827330798,27.2072797132677,25.7651427508534,603.803659,40.5071830038546,3.0,60.0565504609082,206.198226832895,2.0,117.564517904114,19.5130417219483,6.28850635520885,166.9353191,25.8563877,13.1749786563477,53.3531488678161,21.76229542254,3.0,7.61473324647568,2.0,2.0,66.7599520540004,3.93878088712348,6.94753730043692,105703104,27.7321568368534,108.187074139871,529.7998039,16.2367550044747,3.0,907.0290145,40.9242282,285.958621380716,35.0167488525005,8.63823182329423,369.088176737767,16.0713327457449,53.7057968,1.0,"Gosford (C) - West",188.639820260817,11.1473364736594,2.0,2.0,3.06538687259243,156.2609322,3.0,4.98804817339397,2.0,32.6709439824782,1436.8288184,3.0,168.1105196,13.1523920141587,12.102008981527,3.0,2.0,126.941961668357,6.91070947419551,2.0,10.3948559514117,308.3489211,17.7594480942266
25.9999998,28.6269072491609,22.6018241192395,34.5509633611805,109.6596328,7.44284957759511,11.8403409340102,40.5008082780302,238.473615917985,346.983366639972,46.0999219,1.0,13.4838079589367,399.511931363114,35.0406417649898,64.902618,10.2547570765913,277.736318037577,40.4085473,310.216403030357,29.5804752519494,28.0742389385465,527.4185257,40.9904879290476,3.0,55.2725341475202,218.94669992716,2.0,119.693442169697,15.4911041013278,7.57441366004364,158.2138401,23.7854213,15.1224898551763,48.3597395449325,23.6480666188082,3.0,8.76098412686734,2.0,3.0,62.1853287501079,4.6629027722721,10.4633287682659,105708551,24.440372363657,109.478198328604,482.9716451,16.8487896731079,3.0,775.8454669,35.7129345,293.976360533967,34.8086975891042,10.4859245478152,373.247649001543,17.0197414781517,54.1486075,3.0,"Wyong (A) - North-East",199.419783936334,11.4376588370639,2.0,2.0,3.13498289689653,121.803326,3.0,5.24142902436776,2.0,29.4956678624188,1258.817112,3.0,130.7782489,13.5517733748496,8.18957776669266,1.0,2.0,129.908686010791,7.347875151839,2.0,11.9417369910218,245.5973011,19.2218942990699
14.340936,22.9845543861681,25.7408834417333,31.1252410174631,90.4900669,7.83297242875429,12.1888626715958,30.7335557008893,256.109557821989,324.686659263467,42.017545,3.0,14.6230238245709,379.872357771636,25.6359793960796,54.1296146,10.2238494647793,273.96875320892,39.6766864,308.87381054907,20.53840309127,28.5776303448239,480.6823753,34.5711415586296,3.0,49.8796581381225,234.335477687717,2.0,128.428364518112,15.9815894493757,4.38237238409413,97.1593274,15.2468119,15.3569838799579,42.731259394764,23.6953869930777,3.0,8.40834590859497,2.0,3.0,57.0280568814811,2.1141971679047,11.2279981266626,105708554,20.8133083103422,116.947147551958,444.9473226,17.6493428410246,3.0,626.1722392,36.3192987,291.421281878995,28.7778479723989,6.65054760028355,352.279508517551,19.4237459046762,44.9366262,3.0,"Wyong (A) - South and West",212.561397553445,13.1066083676191,2.0,3.0,2.00556981078917,94.7933115,3.0,4.02690123984761,2.0,25.9692746639026,1071.1195618,3.0,97.4566846,13.9365961529019,8.39613589381601,3.0,2.0,139.909581484267,6.04823266890605,2.0,11.8826648942764,187.0430345,18.8131436413314
28.1303412,35.7375750770796,23.3620977564368,45.9885925725398,53.3770192,6.71712332577771,18.9442018562775,36.6489733370726,262.365152842004,392.02347292188,27.0165896,2.0,14.8496646070918,464.052910159107,29.8962750820568,28.5889171,7.2516673291165,311.158486559148,44.3576516,356.646389848929,23.143576827041,27.2131540658437,315.5705002,52.7145794840245,3.0,71.1288703002503,235.087337634968,2.0,125.953351469073,24.5192434415468,11.9375876017151,75.2994176,32.0094327,20.8773215283792,60.6426828137822,21.4568379688565,2.0,10.9383212696411,2.0,2.0,81.6150577867185,7.52609918721567,10.7833939664348,110051720,30.6279925401395,112.056462096262,285.3326383,15.6448491604007,3.0,542.6466568,19.7918061,333.902438204039,44.226077280552,16.3490760162145,428.038191540493,16.2172775216471,39.3648085,2.0,"Cessnock (C)",207.809522427933,9.07245728685739,2.0,2.0,8.40733510045189,104.2813998,2.0,12.8637351845204,2.0,38.3082925563396,827.9792951,2.0,95.5743522,11.4482582447586,13.3691602710081,2.0,2.0,139.850240841884,17.3201352685888,1.0,15.9078213990102,176.7537873,15.7005218718693
12.9985559,22.4416931344346,28.9424151393172,35.2478320077246,57.0569347,6.74336870320568,12.8992448698147,26.9070233869659,218.209010820543,271.517323848483,36.0944225,3.0,13.2737287417589,323.043990478957,22.1000125341143,24.7613894,3.98285109211767,230.514563708725,36.8073176,263.563119254345,17.2930016812627,19.577831659797,375.2762186,34.7715672587372,3.0,49.7839493638401,197.438418058244,3.0,104.129337011677,17.0665305550264,4.60932426087344,81.1983076,26.3832299,12.7269763268486,42.4917021301249,15.5443917874697,3.0,6.36585826380147,3.0,3.0,57.0761965975553,2.10352786876111,10.0085487224823,110054651,24.0205464425617,93.5938733698315,347.1184408,9.15936077264004,3.0,511.4949413,38.4464076,247.038841481535,28.6066301965859,7.11512065298577,297.28065716372,21.9910007109599,34.6087609,3.0,"Lake Macquarie (C) - East",176.667825295945,15.0395862826027,3.0,3.0,4.47616573097071,82.7157576,3.0,7.2381342522208,3.0,29.6341892251431,858.6133821,3.0,107.0554288,6.57110593237885,8.73195918460308,3.0,3.0,114.664800653522,10.0001027734709,3.0,9.54641729532504,179.0474196,11.5109519151425
